,9032.217472,161.1184301,889.0152041,1050.133634,889.0152041,1798.736625,391.8988659,2134.199098,3490.923128
Date/Time,Electricity:Facility [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
 01/08  08:00:00,1.327496082,0,0.191786022,0.191786022,0.191786022,0.316491771,0.068955493,0.228567291,0.489583505
 01/08  09:00:00,1.281428306,0,0.180228518,0.180228518,0.180228518,0.303024045,0.066021219,0.30112795,0.413914574
 01/08  10:00:00,1.108251409,0,0.175176923,0.175176923,0.175176923,0.154878975,0.033744183,0.375064554,0.352274774
 01/08  11:00:00,1.127535321,0,0.198251724,0.198251724,0.198251724,0.127943439,0.027875616,0.395792849,0.360559693
 01/08  12:00:00,1.121523153,0,0.174313454,0.174313454,0.174313454,0.127943439,0.027875616,0.413608485,0.360670159
 01/08  13:00:00,1.08757844,0,0.160396354,0.160396354,0.160396354,0.127943439,0.027875616,0.39965648,0.354594551
 01/08  14:00:00,1.052564158,0,0.151341056,0.151341056,0.151341056,0.127943439,0.027875616,0.361435816,0.366856232
 01/08  15:00:00,1.052482252,0,0.152069105,0.152069105,0.152069105,0.134677344,0.029342762,0.331767743,0.387513298
 01/08  16:00:00,1.108101175,0,0.13698734,0.13698734,0.13698734,0.168346701,0.036678457,0.339922589,0.409054088
 01/08  17:00:00,1.374845422,0,0.139813253,0.139813253,0.139813253,0.282822414,0.061619798,0.389638663,0.483839294
 01/08  18:00:00,1.878088634,0,0.153088927,0.153088927,0.153088927,0.52524165,0.114436773,0.480421868,0.587787417
 01/08  19:00:00,2.194882352,0,0.125699971,0.125699971,0.125699971,0.781128612,0.170188022,0.43259402,0.638159727
 01/08  20:00:00,2.153934109,0,0.119801444,0.119801444,0.119801444,0.828265695,0.180457992,0.349590651,0.658706327
 01/08  21:00:00,2.004782671,0,0.126281985,0.126281985,0.126281985,0.713789982,0.155516632,0.310730298,0.681351773
 01/08  22:00:00,1.835329752,0,0.128934407,0.128934407,0.128934407,0.599314185,0.130575291,0.29394914,0.665444728
 01/08  23:00:00,1.519542606,0,0.142932035,0.142932035,0.142932035,0.451169115,0.098298255,0.234174068,0.575857133
 01/08  24:00:00,1.200978228,0,0.154755255,0.154755255,0.154755255,0.309757866,0.067488347,0.151455627,0.500409133
 01/09  01:00:00,0.884901388,0,0.170681465,0.170681465,0.170681465,0.161612796,0.035211311,0.086369242,0.413914574
 01/09  02:00:00,0.76664773,0,0.181376576,0.181376576,0.181376576,0.094274166,0.020539939,0.072238755,0.381106294
 01/09  03:00:00,0.720238674,0,0.184713696,0.184713696,0.184713696,0.067338672,0.014671381,0.059715255,0.37668767
 01/09  04:00:00,0.704850772,0,0.181732372,0.181732372,0.181732372,0.067338672,0.014671381,0.052611026,0.371385321
 01/09  05:00:00,0.699517388,0,0.179887435,0.179887435,0.179887435,0.067338672,0.014671381,0.063151709,0.357356191
 01/09  06:00:00,0.752926607,0,0.179042278,0.179042278,0.179042278,0.067338672,0.014671381,0.075981488,0.398780788
 01/09  07:00:00,0.982217637,0,0.185972463,0.185972463,0.185972463,0.154878975,0.033744183,0.129758031,0.460751986
 01/09  08:00:00,1.295802862,0,0.181254164,0.181254164,0.181254164,0.316491771,0.068955493,0.207405929,0.489583505
 01/09  09:00:00,1.216888641,0,0.148126154,0.148126154,0.148126154,0.303024045,0.066021219,0.268690649,0.413914574
 01/09  10:00:00,1.012889733,0,0.124846306,0.124846306,0.124846306,0.154878975,0.033744183,0.330033496,0.352274774
 01/09  11:00:00,1.025071801,0,0.146704432,0.146704432,0.146704432,0.127943439,0.027875616,0.34487662,0.360559693
 01/09  12:00:00,0.992218475,0,0.097497536,0.097497536,0.097497536,0.127943439,0.027875616,0.361119726,0.360670159
